osm_id,name
n356772932,"{""cs"": ""Zavetnoye"", ""de"": ""Zavetnoye"", ""en"": ""Zavetnoye"", ""es"": ""Zavetnoye"", ""fr"": ""Zavetnoye"", ""pl"": ""Zawietnoje"", ""ru"": ""Заветное"", ""tr"": ""Zavetnoye"", ""es_AR"": ""Zavetnoye""}"
n356772933,"{""en"": ""Vesyoly"", ""ru"": ""Весёлый""}"
n356772951,"{""en"": ""Dubovskoye"", ""ru"": ""Дубовское""}"
n356772987,"{""en"": ""Bolshaya Orlovka"", ""ru"": ""Большая Орловка""}"
n356773052,"{""en"": ""Peschanokopskoye"", ""ru"": ""Песчанокопское""}"
n356773064,"{""en"": ""Novoderevyankovskaya"", ""ru"": ""Новодеревянковская""}"
n356773068,"{""en"": ""Krylovskaya"", ""ru"": ""Крыловская""}"
n356773072,"{""en"": ""Leningradskaya"", ""ru"": ""Ленинградская""}"
n356773092,"{""cs"": ""Semikarakorsk"", ""de"": ""Semikarakorsk"", ""en"": ""Semikarakorsk"", ""es"": ""Semikarakorsk"", ""fr"": ""Semikarakorsk"", ""pl"": ""Semikarakorsk"", ""ru"": ""Семикаракорск"", ""tr"": ""Semikarakorsk"", ""es_AR"": ""Semikarakorsk""}"
n356773126,"{""en"": ""Dolzhanskaya"", ""ru"": ""Должанская""}"
n356773128,"{""en"": ""Yegorlykskaya"", ""ru"": ""Егорлыкская""}"
n356773132,"{""en"": ""Kushchyovskaya"", ""ru"": ""Кущёвская""}"
n356773133,"{""cs"": ""Remontnoje"", ""de"": ""Remontnoje"", ""en"": ""Remontnoye"", ""es"": ""Remontnoye"", ""fr"": ""Remontnoye"", ""pl"": ""Remontnoje"", ""ru"": ""Ремонтное"", ""tr"": ""Remontnoye"", ""es_AR"": ""Remontnoye""}"
n356773139,"{""en"": ""Tselina"", ""ru"": ""Целина""}"
n356773141,"{""en"": ""Starominskaya"", ""ru"": ""Староминская""}"
n356773192,"{""cs"": ""Beshpagir"", ""de"": ""Beshpagir"", ""en"": ""Beshpagir"", ""es"": ""Beshpagir"", ""fr"": ""Beshpagir"", ""pl"": ""Beszpagir"", ""ru"": ""Бешпагир"", ""tr"": ""Beshpagir"", ""es_AR"": ""Beshpagir""}"
n356773196,"{""en"": ""Mikhaylovskaya"", ""ru"": ""Михайловская""}"
n356773204,"{""en"": ""Sotnikovskoye"", ""ru"": ""Сотниковское""}"
n356773218,"{""en"": ""Orlovskiy"", ""ru"": ""Орловский""}"
n356773219,"{""cs"": ""Zernograd"", ""de"": ""Zernograd"", ""en"": ""Zernograd"", ""es"": ""Zernograd"", ""fr"": ""Zernograd"", ""pl"": ""Zernograd"", ""ru"": ""Зерноград"", ""tr"": ""Zernograd"", ""es_AR"": ""Zernograd""}"
n356773231,"{""cs"": ""Proletarsk"", ""de"": ""Proletarsk"", ""en"": ""Proletarsk"", ""es"": ""Proletarsk"", ""fr"": ""Proletarsk"", ""pl"": ""Proletarsk"", ""ru"": ""Пролетарск"", ""tr"": ""Proletarsk"", ""es_AR"": ""Proletarsk""}"
n356773268,"{""cs"": ""Vozdvizhenskoye"", ""de"": ""Vozdvizhenskoye"", ""en"": ""Vozdvizhenskoye"", ""es"": ""Vozdvizhenskoye"", ""fr"": ""Vozdvizhenskoye"", ""pl"": ""Wozdwieżeńskoje"", ""ru"": ""Воздвиженское"", ""tr"": ""Vozdvizhenskoye"", ""es_AR"": ""Vozdvizhenskoye""}"
n356773279,"{""en"": ""Krasnogvardeyskoye"", ""ru"": ""Красногвардейское""}"
n356773292,"{""en"": ""Divnoye"", ""ru"": ""Дивное""}"
n356773304,"{""en"": ""Bolshaya Dzhalga"", ""ru"": ""Большая Джалга""}"
n356773307,"{""en"": ""Novoromanovskoye"", ""ru"": ""Новоромановское""}"
n356773322,"{""en"": ""Novoaleksandrovsk"", ""ru"": ""Новоалександровск""}"
n356773413,"{""en"": ""Izobilny"", ""ru"": ""Изобильный""}"
n356773439,"{""en"": ""Arzgir"", ""ru"": ""Арзгир""}"
n356773465,"{""en"": ""Novokubansk"", ""ru"": ""Новокубанск""}"
n356773478,"{""cs"": ""Ipatovo"", ""de"": ""Ipatovo"", ""en"": ""Ipatovo"", ""es"": ""Ipatovo"", ""fr"": ""Ipatovo"", ""pl"": ""Ipatowo"", ""ru"": ""Ипатово"", ""tr"": ""Ipatovo"", ""es_AR"": ""Ipatovo""}"
n356773480,"{""en"": ""Berezanskaya"", ""ru"": ""Березанская""}"
n356773518,"{""en"": ""Bezopasnoye"", ""ru"": ""Безопасное""}"
n356773555,"{""en"": ""Grivenskaya"", ""ru"": ""Гривенская""}"
n356773582,"{""cs"": ""Svetlograd"", ""de"": ""Swetlograd"", ""en"": ""Svetlograd"", ""es"": ""Svetlograd"", ""fr"": ""Svetlograd"", ""pl"": ""Swietłograd"", ""ru"": ""Светлоград"", ""tr"": ""Svetlograd"", ""es_AR"": ""Svetlograd""}"
n356773637,"{""cs"": ""Blagodarnyj"", ""de"": ""Blagodarny"", ""en"": ""Blagodarny"", ""es"": ""Blagodarny"", ""fr"": ""Blagodarny"", ""pl"": ""Blagodarny"", ""ru"": ""Благодарный"", ""tr"": ""Blagodarny"", ""es_AR"": ""Blagodarny""}"
n356773676,"{""en"": ""Kamennaya Balka"", ""ru"": ""Каменная Балка""}"
n35722034,"{""en"": ""New Glasgow"", ""es"": ""New Glasgow"", ""pt"": ""New Glasgow"", ""es_AR"": ""New Glasgow"", ""pt_BR"": ""New Glasgow""}"
n357288326,"{""en"": ""Shirk Rim"", ""es"": ""Shirk Rim"", ""pt"": ""Shirk Rim"", ""es_AR"": ""Shirk Rim"", ""pt_BR"": ""Shirk Rim""}"
n3574282199,"{""ja"": ""扎美仁"", ""ru"": ""Чжамэйжэньцунь"", ""th"": ""จาเมยเหรินชุน"", ""vi"": ""Zhameirencun"", ""zh_TW"": ""扎美仁""}"
n3576420619,"{""en"": ""Hengshan"", ""ja"": ""横山"", ""ko"": ""헝산"", ""ru"": ""Хэншань"", ""th"": ""เหิงซาน"", ""vi"": ""Hành Sơn"", ""zh_TW"": ""橫山""}"
n35774037,"{""cs"": ""Kroonstad"", ""de"": ""Kroonstad"", ""en"": ""Kroonstad"", ""es"": ""Kroonstad"", ""fr"": ""Kroonstad"", ""ja"": ""クルーンスタッド"", ""ko"": ""크론스타드"", ""pl"": ""Kroonstad"", ""ru"": ""Крунстад"", ""th"": ""ครูนสตัด"", ""tr"": ""Kroonstad"", ""vi"": ""Kroonstad"", ""es_AR"": ""Kroonstad"", ""zh_TW"": ""克倫斯塔""}"
n357913636,"{""cs"": ""Velkopolský Hořov"", ""de"": ""Landsberg an der Warthe"", ""en"": ""Gorzów Wielkopolski"", ""es"": ""Gorzów Wielkopolski"", ""fr"": ""Gorzów Wielkopolski"", ""pl"": ""Gorzów Wielkopolski"", ""ru"": ""Гожув-Велькопольски"", ""tr"": ""Gorzów Wielkopolski"", ""es_AR"": ""Gorzów Wielkopolski""}"
n358015143,"{""cs"": ""Pusan"", ""de"": ""Busan"", ""en"": ""Busan"", ""es"": ""Busan"", ""fr"": ""Busan"", ""ja"": ""釜山"", ""ko"": ""부산"", ""pl"": ""Pusan"", ""pt"": ""Busan"", ""ru"": ""Пусан"", ""th"": ""ปูซาน"", ""tr"": ""Busan"", ""vi"": ""Busan"", ""es_AR"": ""Busan"", ""pt_BR"": ""Busan"", ""zh_TW"": ""釜山廣域""}"
n358015168,"{""cs"": ""Kwangdžu"", ""de"": ""Gwangju"", ""en"": ""Gwangju"", ""es"": ""Gwangju"", ""fr"": ""Gwangju"", ""ja"": ""光州"", ""ko"": ""광주"", ""pl"": ""Gwangju"", ""pt"": ""Gwangju"", ""ru"": ""Кванджу"", ""th"": ""ควังจู"", ""tr"": ""Gwangju"", ""vi"": ""Gwangju"", ""es_AR"": ""Gwangju"", ""pt_BR"": ""Gwangju"", ""zh_TW"": ""光州廣域""}"
n358015235,"{""cs"": ""Čondžu"", ""de"": ""Jeonju"", ""en"": ""Jeonju"", ""es"": ""Jeonju"", ""fr"": ""Jeonju"", ""ja"": ""全州"", ""ko"": ""전주"", ""pl"": ""Jeonju"", ""pt"": ""Jeonju"", ""ru"": ""Чонджу"", ""th"": ""จอนจู"", ""tr"": ""Jeonju"", ""vi"": ""Jeonju"", ""es_AR"": ""Jeonju"", ""pt_BR"": ""Jeonju"", ""zh_TW"": ""全州""}"
n358015281,"{""en"": ""Jinju"", ""ko"": ""진주"", ""ru"": ""Чинджу""}"
n358015287,"{""cs"": ""Gumi"", ""de"": ""Gumi"", ""en"": ""Gumi"", ""es"": ""Gumi"", ""fr"": ""Gumi"", ""ja"": ""亀尾"", ""ko"": ""구미"", ""pl"": ""Gumi"", ""pt"": ""Gumi"", ""ru"": ""Куми"", ""th"": ""กูมิ"", ""tr"": ""Gumi"", ""vi"": ""Gumi"", ""es_AR"": ""Gumi"", ""pt_BR"": ""Gumi"", ""zh_TW"": ""龜尾""}"
n358015303,"{""en"": ""Jeju"", ""ko"": ""제주""}"
n3580606262,"{""cs"": ""Taluma"", ""de"": ""Taluma"", ""en"": ""Taluma"", ""es"": ""Taluma"", ""fr"": ""Taluma"", ""pl"": ""Tałuma"", ""ru"": ""Талума"", ""tr"": ""Taluma"", ""es_AR"": ""Taluma""}"
n358210687,"{""ja"": ""アゴニー島"", ""th"": ""เกาะแอโกนี"", ""vi"": ""Đảo Agony"", ""zh_TW"": ""痛苦島""}"
n358210794,"{""ja"": ""ビッゲラン"", ""th"": ""บิกเกอราน"", ""vi"": ""Biggerann"", ""zh_TW"": ""畢格蘭""}"
n358211214,"{""ja"": ""エネルオ"", ""th"": ""เอเนรัว"", ""vi"": ""Eneruo"", ""zh_TW"": ""安魯歐""}"
n358211739,"{""ja"": ""リブ島"", ""th"": ""เกาะลิบ"", ""vi"": ""Đảo Lib"", ""zh_TW"": ""里布島""}"
n358212195,"{""ja"": ""ロンゲラップ島"", ""th"": ""เกาะรอนเจลาพ"", ""vi"": ""Rongelab Island"", ""zh_TW"": ""朗格拉普環礁""}"
n358212361,"{""ja"": ""ウジャエ島"", ""th"": ""เกาะอูเจ"", ""vi"": ""Ujae Island"", ""zh_TW"": ""烏賈環礁""}"
n358212892,"{""ja"": ""ボカンドレトク"", ""th"": ""โบคานเดรทอค"", ""vi"": ""Bokandretok"", ""zh_TW"": ""博肯里托克""}"
n358214049,"{""ja"": ""カギネン"", ""th"": ""คากิเนน"", ""vi"": ""Kaginen"", ""zh_TW"": ""凱金恩""}"
n358309,"{""cs"": ""Leeds"", ""de"": ""Leeds"", ""en"": ""Leeds"", ""es"": ""Leeds"", ""fr"": ""Leeds"", ""ja"": ""リーズ"", ""ko"": ""리즈"", ""pl"": ""Leeds"", ""pt"": ""Leeds"", ""ru"": ""Лидс"", ""th"": ""ลีดส์"", ""tr"": ""Leeds"", ""vi"": ""Leeds"", ""es_AR"": ""Leeds"", ""pt_BR"": ""Leeds"", ""zh_TW"": ""里茲""}"
n3583921143,"{""cs"": ""Suluk"", ""de"": ""Suluk"", ""en"": ""Suluk"", ""es"": ""Suluk"", ""fr"": ""Suluk"", ""pl"": ""Suluk"", ""tr"": ""Suluk"", ""es_AR"": ""Suluk""}"
n3585103293,"{""en"": ""Pullman"", ""es"": ""Pullman"", ""pt"": ""Pullman"", ""es_AR"": ""Pullman"", ""pt_BR"": ""Pullman""}"
n3586457405,"{""en"": ""Tobin Lake"", ""es"": ""Lago Tobin"", ""pt"": ""Lago Tobin"", ""es_AR"": ""Lago Tobin"", ""pt_BR"": ""Lago Tobin""}"
n3586518721,"{""cs"": ""Ajn al-Arab"", ""de"": ""Ayn al-Arab"", ""en"": ""Ayn al-Arab"", ""es"": ""Ayn al-Arab"", ""fr"": ""Kobané"", ""pl"": ""Ayn al-Arab"", ""tr"": ""Kobani"", ""es_AR"": ""Ayn al-Arab""}"
n358898770,"{""en"": ""Pestyaki"", ""ru"": ""Пестяки""}"
n3589087833,"{""cs"": ""Himmatnagar"", ""de"": ""Himmatnagar"", ""en"": ""Himmatnagar"", ""es"": ""Himmatnagar"", ""fr"": ""Himmatnagar"", ""ja"": ""ヒマットナガル"", ""pl"": ""Himmatnagar"", ""ru"": ""Химматнагар"", ""th"": ""ฮิมมาตนาการ์"", ""tr"": ""Himmatnagar"", ""vi"": ""Himmatnagar"", ""es_AR"": ""Himmatnagar"", ""zh_TW"": ""希馬特納加爾""}"
n3590390405,"{""cs"": ""Dikan"", ""de"": ""Dikan"", ""en"": ""Dikan"", ""es"": ""Dikan"", ""fr"": ""Dikan"", ""ja"": ""迪坎"", ""ko"": ""디칸"", ""pl"": ""Dikan"", ""ru"": ""Дикан"", ""th"": ""ตีคาน"", ""tr"": ""Dikan"", ""vi"": ""Dikan"", ""es_AR"": ""Dikan"", ""zh_TW"": ""迪坎""}"
n3590390407,"{""ja"": ""七克台"", ""ru"": ""Цикэтай"", ""th"": ""ชีเคไท"", ""vi"": ""Qiketai"", ""zh_TW"": ""七克台""}"
n3590827122,"{""cs"": ""Mbereshi Junction"", ""de"": ""Mbereshi Junction"", ""en"": ""Mbereshi Junction"", ""es"": ""Unión de Mbereshi"", ""fr"": ""Mbereshi Junction"", ""ja"": ""ムベレシ・ジャンクション"", ""ko"": ""음베레시 교차로"", ""pl"": ""Mbereshi Junction"", ""ru"": ""Мбереши"", ""th"": ""ชุมทางอัมเบเรชิ"", ""tr"": ""Mbereshi Kavşağı"", ""vi"": ""Mbereshi Junction"", ""es_AR"": ""Unión de Mbereshi"", ""zh_TW"": ""姆貝雷希交會處""}"
n359189266,"{""en"": ""Remmash"", ""ru"": ""Реммаш""}"
n359219458,"{""en"": ""Smederevo"", ""ru"": ""Смедерево""}"
n35926758,"{""cs"": ""Baidoa"", ""de"": ""Baidoa"", ""en"": ""Baidoa"", ""es"": ""Baidoa"", ""fr"": ""Baidoa"", ""ja"": ""バイダボ"", ""ko"": ""바이다보"", ""pl"": ""Baidoa"", ""ru"": ""Байдабо"", ""th"": ""ไบดัว"", ""tr"": ""Baidoa"", ""vi"": ""Baidoa"", ""es_AR"": ""Baidoa"", ""zh_TW"": ""拜道""}"
n3593094166,"{""en"": ""Île Ministukueuetshuan"", ""es"": ""Île Ministukueuetshuan"", ""pt"": ""Île Ministukueuetshuan"", ""es_AR"": ""Île Ministukueuetshuan"", ""pt_BR"": ""Île Ministukueuetshuan""}"
n359441565,"{""cs"": ""Międzyrzec Podlaski"", ""de"": ""Międzyrzec Podlaski"", ""en"": ""Międzyrzec Podlaski"", ""es"": ""Międzyrzec Podlaski"", ""fr"": ""Międzyrzec Podlaski"", ""pl"": ""Międzyrzec Podlaski"", ""ru"": ""Мендзыжец-Подляский"", ""tr"": ""Międzyrzec Podlaski"", ""es_AR"": ""Międzyrzec Podlaski""}"
n359501477,"{""cs"": ""Londrina"", ""de"": ""Londrina"", ""en"": ""Londrina"", ""es"": ""Londrina"", ""fr"": ""Londrina"", ""ja"": ""ロンドリーナ"", ""ko"": ""론드리나"", ""pl"": ""Londrina"", ""pt"": ""Londrina"", ""ru"": ""Лондрина"", ""th"": ""ลอนดรินา"", ""tr"": ""Londrina"", ""vi"": ""Londrina"", ""es_AR"": ""Londrina"", ""pt_BR"": ""Londrina"", ""zh_TW"": ""隆德里納""}"
n3595101178,"{""cs"": ""Murichaq"", ""de"": ""Murichaq"", ""en"": ""Murichaq"", ""es"": ""Murichaq"", ""fr"": ""Murchagh"", ""ja"": ""ムリチャク"", ""pl"": ""Murichaq"", ""ru"": ""Муричак"", ""th"": ""มูริชัค"", ""tr"": ""Muriçak"", ""vi"": ""Murichaq"", ""es_AR"": ""Murichaq"", ""zh_TW"": ""穆里恰喀""}"
n3595113861,"{""cs"": ""Kauttio"", ""de"": ""Kauttio"", ""en"": ""Kauttio"", ""es"": ""Kauttio"", ""fr"": ""Kauttio"", ""pl"": ""Kauttio"", ""ru"": ""Кауттио"", ""tr"": ""Kauttio"", ""es_AR"": ""Kauttio""}"
n359535254,"{""cs"": ""Balašicha"", ""de"": ""Balaschicha"", ""en"": ""Balashikha"", ""es"": ""Balashikha"", ""fr"": ""Balachikha"", ""pl"": ""Bałaszycha"", ""ru"": ""Балашиха"", ""tr"": ""Balashikha"", ""es_AR"": ""Balashikha""}"
n35955665,"{""en"": ""Hambühren"", ""ru"": ""Хамбюрен""}"
n3595785788,"{""en"": ""Boolba"", ""ja"": ""ブールバ"", ""th"": ""บูลบา"", ""vi"": ""Boolba"", ""zh_TW"": ""布巴""}"
n359635418,"{""cs"": ""Boguchany"", ""de"": ""Boguchany"", ""en"": ""Boguchany"", ""es"": ""Boguchany"", ""fr"": ""Boguchany"", ""pl"": ""Boguchany"", ""ru"": ""Богучаны"", ""tr"": ""Boguchany"", ""es_AR"": ""Boguchany""}"
n3597857587,"{""ru"": ""Жанатлек""}"
n359810975,"{""en"": ""Stoczek Łukowski"", ""ru"": ""Сточек-Луковский""}"
n359920433,"{""en"": ""Fraga"", ""ru"": ""Фрага""}"
n360001895,"{""cs"": ""Podolsk"", ""de"": ""Podolsk"", ""en"": ""Podolsk"", ""es"": ""Podolsk"", ""fr"": ""Podolsk"", ""pl"": ""Podolsk"", ""ru"": ""Подольск"", ""tr"": ""Podolsk"", ""es_AR"": ""Podolsk""}"
n360031993,"{""cs"": ""Luusalmi"", ""de"": ""Luusalmi"", ""en"": ""Luusalmi"", ""es"": ""Luusalmi"", ""fr"": ""Luusalmi"", ""pl"": ""Łuusalmi"", ""ru"": ""Луусалми"", ""tr"": ""Luusalmi"", ""es_AR"": ""Luusalmi""}"
n360034737,"{""cs"": ""Voknavolok"", ""de"": ""Voknavolok"", ""en"": ""Voknavolok"", ""es"": ""Voknavolok"", ""fr"": ""Voknavolok"", ""pl"": ""Woknabołok"", ""tr"": ""Voknavolok"", ""es_AR"": ""Voknavolok""}"
n360149027,"{""cs"": ""Bouar"", ""de"": ""Bouar"", ""en"": ""Bouar"", ""es"": ""Bouar"", ""fr"": ""Bouar"", ""ja"": ""ブワル"", ""ko"": ""부아르"", ""pl"": ""Bouar"", ""ru"": ""Буар"", ""th"": ""บัวอา"", ""tr"": ""Bouar"", ""vi"": ""Bouar"", ""es_AR"": ""Bouar"", ""zh_TW"": ""布阿爾""}"
n360217931,"{""en"": ""Włodawa"", ""ru"": ""Влодава""}"
n360290663,"{""en"": ""Santa Cruz de Miramar"", ""es"": ""Santa Cruz de Miramar"", ""pt"": ""Santa Cruz de Miramar"", ""es_AR"": ""Santa Cruz de Miramar"", ""pt_BR"": ""Santa Cruz de Miramar""}"
n3603166017,"{""cs"": ""Onkamo"", ""de"": ""Onkamo"", ""en"": ""Onkamo"", ""es"": ""Onkamo"", ""fr"": ""Onkamo"", ""pl"": ""Onkamo"", ""ru"": ""Онкамо"", ""tr"": ""Onkamo"", ""es_AR"": ""Onkamo""}"
n3604601666,"{""en"": ""Tangadee"", ""ja"": ""タンガディー"", ""th"": ""ทานกาดี"", ""vi"": ""Tangadee"", ""zh_TW"": ""坦格迪""}"
n360616724,"{""en"": ""Uzunovo"", ""ru"": ""Узуново""}"
n3606451972,"{""en"": ""Macfarlane"", ""ja"": ""マクファーレン"", ""th"": ""แมคฟาร์เลน"", ""vi"": ""Macfarlane"", ""zh_TW"": ""麥克法蘭""}"
n360701733,"{""cs"": ""Balachna"", ""de"": ""Balakhna"", ""en"": ""Balakhna"", ""es"": ""Balakhna"", ""fr"": ""Balakhna"", ""pl"": ""Balachna"", ""ru"": ""Балахна"", ""tr"": ""Balakhna"", ""es_AR"": ""Balakhna""}"
n360790153,"{""cs"": ""Nogliki"", ""de"": ""Nogliki"", ""en"": ""Nogliki"", ""es"": ""Nogliki"", ""fr"": ""Nogliki"", ""ja"": ""ノグリキ"", ""ko"": ""노글리키"", ""pl"": ""Nogliki"", ""ru"": ""Ноглики"", ""th"": ""โนกลีกิ"", ""tr"": ""Nogliki"", ""vi"": ""Nogliki"", ""es_AR"": ""Nogliki"", ""zh_TW"": ""諾格利基""}"
n360790385,"{""ru"": ""Углегорск""}"
n360790752,"{""ru"": ""Тымовское""}"
n360790875,"{""ru"": ""Смирных""}"
n360790972,"{""ru"": ""Поронайск""}"
n360791081,"{""cs"": ""Okha"", ""de"": ""Okha"", ""en"": ""Okha"", ""es"": ""Okha"", ""fr"": ""Okha"", ""ja"": ""オハ"", ""ko"": ""오하"", ""pl"": ""Ocha"", ""ru"": ""Оха"", ""th"": ""โอคา"", ""tr"": ""Okha"", ""vi"": ""Okha"", ""es_AR"": ""Okha"", ""zh_TW"": ""奧卡""}"
n3608204746,"{""en"": ""Camoola"", ""ja"": ""カムーラ"", ""th"": ""คามูลา"", ""vi"": ""Camoola"", ""zh_TW"": ""卡穆拉""}"
n360831011,"{""cs"": ""Usť-Bolšeretsk"", ""de"": ""Ust-Bolsheretsk"", ""en"": ""Ust-Bolsheretsk"", ""es"": ""Ust Bolsheretsk"", ""fr"": ""Oust-Bolcheretsk"", ""pl"": ""Ust-Bolszereck"", ""ru"": ""Усть-Большерецк"", ""tr"": ""Ust-Bolsheretsk"", ""es_AR"": ""Ust Bolsheretsk""}"
n360831370,"{""cs"": ""Kozyrevsk"", ""de"": ""Kozyrevsk"", ""en"": ""Kozyrevsk"", ""es"": ""Kozyrevsk"", ""fr"": ""Kozyrevsk"", ""pl"": ""Kozyrewsk"", ""ru"": ""Козырёвск"", ""tr"": ""Kozyrevsk"", ""es_AR"": ""Kozyrevsk""}"
n360831431,"{""cs"": ""Šaromy"", ""de"": ""Sharomy"", ""en"": ""Sharomy"", ""es"": ""Sharomy"", ""fr"": ""Sharomy"", ""pl"": ""Szaromy"", ""ru"": ""Шаромы"", ""tr"": ""Sharomy"", ""es_AR"": ""Sharomy""}"
n360831467,"{""cs"": ""Usť-Kamčatsk"", ""de"": ""Ust-Kamchatsk"", ""en"": ""Ust-Kamchatsk"", ""es"": ""Ust Kamchatsk"", ""fr"": ""Oust-Kamchatsk"", ""pl"": ""Ust-Kamczack"", ""ru"": ""Усть-Камчатск"", ""tr"": ""Ust-Kamchatsk"", ""es_AR"": ""Ust Kamchatsk""}"
n360831569,"{""ru"": ""Ганалы""}"
n360831600,"{""cs"": ""Sobolevo"", ""de"": ""Sobolevo"", ""en"": ""Sobolevo"", ""es"": ""Sobolevo"", ""fr"": ""Sobolevo"", ""pl"": ""Sobolewo"", ""ru"": ""Соболево"", ""tr"": ""Sobolevo"", ""es_AR"": ""Sobolevo""}"
n360831694,"{""cs"": ""Krutogorovskij"", ""de"": ""Krutogorovsky"", ""en"": ""Krutogorovsky"", ""es"": ""Krutogorovsky"", ""fr"": ""Krutogorovsky"", ""pl"": ""Krutogorowsky"", ""ru"": ""Крутогоровский"", ""tr"": ""Krutogorovsky"", ""es_AR"": ""Krutogorovsky""}"
n360831732,"{""cs"": ""Ozernovskij"", ""de"": ""Ozernovsky"", ""en"": ""Ozernovsky"", ""es"": ""Ozernovsky"", ""fr"": ""Ozernovsky"", ""ja"": ""オゼルノフスキー"", ""pl"": ""Ozernowskij"", ""ru"": ""Озерновский"", ""th"": ""โอเซอร์นอฟสกี"", ""tr"": ""Ozernovsky"", ""vi"": ""Ozernovsky"", ""es_AR"": ""Ozernovsky"", ""zh_TW"": ""奧澤諾伏斯基""}"
n360831763,"{""cs"": ""Esso"", ""de"": ""Esso"", ""en"": ""Esso"", ""es"": ""Esso"", ""fr"": ""Esso"", ""pl"": ""Esso"", ""ru"": ""Эссо"", ""tr"": ""Esso"", ""es_AR"": ""Esso""}"
n360837530,"{""cs"": ""Kyren"", ""de"": ""Kyren"", ""en"": ""Kyren"", ""es"": ""Kyren"", ""fr"": ""Kyren"", ""ja"": ""クイレン"", ""ko"": ""키렌"", ""pl"": ""Kyren"", ""ru"": ""Кырен"", ""th"": ""ไคเรน"", ""tr"": ""Kyren"", ""vi"": ""Kyren"", ""es_AR"": ""Kyren"", ""zh_TW"": ""基倫""}"
n3608461930,"{""cs"": ""Shcherbakovskoe"", ""de"": ""Shcherbakovskoe"", ""en"": ""Shcherbakovskoe"", ""es"": ""Shcherbakovskoe"", ""fr"": ""Shcherbakovskoe"", ""pl"": ""Szczerbakowskoje"", ""ru"": ""Щербаковское"", ""tr"": ""Shcherbakovskoe"", ""es_AR"": ""Shcherbakovskoe""}"
n360852316,"{""cs"": ""Mondy"", ""de"": ""Mondy"", ""en"": ""Mondy"", ""es"": ""Mondy"", ""fr"": ""Mondy"", ""pl"": ""Mondy"", ""ru"": ""Монды"", ""tr"": ""Mondy"", ""es_AR"": ""Mondy""}"
n3608612002,"{""cs"": ""Eralievo"", ""de"": ""Eralievo"", ""en"": ""Eralievo"", ""es"": ""Eralievo"", ""fr"": ""Eralievo"", ""pl"": ""Eraliewo"", ""ru"": ""Ералиево"", ""tr"": ""Eralievo"", ""es_AR"": ""Eralievo""}"
n3608612005,"{""cs"": ""Karakaska"", ""de"": ""Karakaska"", ""en"": ""Karakaska"", ""es"": ""Karakaska"", ""fr"": ""Karakaska"", ""pl"": ""Karakaska"", ""ru"": ""Каракаска"", ""tr"": ""Karakaska"", ""es_AR"": ""Karakaska""}"
n3608612011,"{""ru"": ""Кызылгаш""}"
n3608612018,"{""ru"": ""Ткенекты""}"
n3608612020,"{""cs"": ""Tyuemoynak"", ""de"": ""Tyuemoynak"", ""en"": ""Tyuemoynak"", ""es"": ""Tyuemoynak"", ""fr"": ""Tyuemoynak"", ""ja"": ""ツェーモイナク"", ""pl"": ""Tjuemojnak"", ""ru"": ""Тюемойнак"", ""th"": ""ทุยมอยนัค"", ""tr"": ""Tyuemoynak"", ""vi"": ""Tyuemoynak"", ""es_AR"": ""Tyuemoynak"", ""zh_TW"": ""苔烏莫耶納克""}"
n361024504,"{""cs"": ""Urengoy"", ""de"": ""Urengoy"", ""en"": ""Urengoy"", ""es"": ""Urengoy"", ""fr"": ""Ourengoï"", ""pl"": ""Urengoj"", ""ru"": ""Уренгой"", ""tr"": ""Urengoy"", ""es_AR"": ""Urengoy""}"
n3611730398,"{""cs"": ""Hassi Khebi"", ""de"": ""Hassi Khebi"", ""en"": ""Hassi Khebi"", ""es"": ""Hassi Khebi"", ""fr"": ""Hassi Khebi"", ""ja"": ""ハシケビ"", ""ko"": ""하시케비"", ""pl"": ""Hassi Khebi"", ""ru"": ""Хасси-Кеби"", ""th"": ""ฮัสซิ เคบิ"", ""tr"": ""Hassi Khebi"", ""vi"": ""Hassi Khebi"", ""es_AR"": ""Hassi Khebi"", ""zh_TW"": ""哈西卡比""}"
n3612338928,"{""ja"": ""ピンガンディ"", ""th"": ""พินกานดี"", ""vi"": ""Pingandy"", ""zh_TW"": ""平甘地""}"
n361270524,"{""en"": ""MacTier"", ""es"": ""MacTier"", ""pt"": ""MacTier"", ""es_AR"": ""MacTier"", ""pt_BR"": ""MacTier""}"
n3613137018,"{""cs"": ""Kohima"", ""de"": ""Kohima"", ""en"": ""Kohima"", ""es"": ""Kohima"", ""fr"": ""Kohima"", ""ja"": ""コヒマ"", ""ko"": ""코히마"", ""pl"": ""Kohima"", ""ru"": ""Кохима"", ""th"": ""โคหิมา"", ""tr"": ""Kohima"", ""vi"": ""Kohima"", ""es_AR"": ""Kohima"", ""zh_TW"": ""科希馬""}"
n361358942,"{""cs"": ""Nová Briga"", ""de"": ""New Brega"", ""en"": ""New Brega"", ""es"": ""Marsa Brega"", ""fr"": ""Marsa El Brega"", ""ja"": ""ニューブレガ"", ""ko"": ""뉴브레가"", ""pl"": ""Nowa Brega"", ""ru"": ""Нью-Брега"", ""th"": ""นิว เบรกา"", ""tr"": ""New Brega"", ""vi"": ""New Brega"", ""es_AR"": ""Marsa Brega"", ""zh_TW"": ""新柏瑞加""}"
